block_lot,norm_address...2,norm_city,norm_state,lat,long,norm_address...7,place_id,licence,osm_type,osm_id,osm_lat,osm_lon,house_number,road,hamlet,city,county,state,ISO3166-2-lvl4,postcode,country,country_code,boundingbox,residential,neighbourhood,highway,man_made,building,shop,amenity,office,craft,leisure,town,railway
18703_1,509 COMMUNIPAW AVE,JERSEY CITY,NJ,40.71592411111112,-74.06927922222222,"509, Communipaw Avenue, Jersey City, Hudson County, New Jersey, 07304, United States",314255549,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630670,40.715924111111114,-74.06927922222222,509,Communipaw Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805_1,73 IRVING ST,JERSEY CITY,NJ,40.75398127272727,-74.04787854545454,"73, Irving Street, Jersey City, Hudson County, New Jersey, 07307, United States",314248012,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631564,40.75398127272727,-74.04787854545454,73,Irving Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3601_3,131 ZABRISKIE ST,JERSEY CITY,NJ,40.74742251428571,-74.05539445714285,"131, Zabriskie Street, Jersey City, Hudson County, New Jersey, 07307, United States",314251288,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582438587,40.74742251428571,-74.05539445714285,131,Zabriskie Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506_15,129 CONGRESS ST,JERSEY CITY,NJ,40.75114525,-74.0466177,"Jersey City Heights Seventh-Day Adventist Church, Congress Street, Jersey City, Hudson County, New Jersey, 07307, United States",197573288,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,397400844,40.7518068,-74.04744854337414,NA,Congress Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Jersey City Heights Seventh-Day Adventist Church,NA,NA,NA,NA,NA
4902_26,9 LIENAU PL,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20304_28,319 COMMUNIPAW AVE,JERSEY CITY,NJ,40.710181909090906,-74.06120509090908,"Foundry Lofts, Communipaw Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",199330243,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,406698584,40.7101387,-74.0596140670807,NA,Communipaw Avenue,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,Foundry Lofts,NA,NA,NA,NA,NA,NA,NA
1604_38,284 SHERMAN AVE,JERSEY CITY,NJ,40.75017642857143,-74.04347457142858,"284, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314249977,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630565,40.75017642857143,-74.04347457142858,284,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28102_17,203 DANFORTH AVE,JERSEY CITY,NJ,40.698584764705885,-74.09328017647059,"203, Danforth Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314250752,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,27522384,40.698584764705885,-74.09328017647059,203,Danforth Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402_4,99 GRAHAM ST,JERSEY CITY,NJ,40.753208086956526,-74.04994186956522,"Microtech Computers-New Jersey Hights, Graham Street, Jersey City, Hudson County, New Jersey, 07307, United States",54590548,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4836285822,40.7532678,-74.050199,NA,Graham Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,Microtech Computers-New Jersey Hights,NA,NA,NA,NA,NA,NA
10802_14,3941 HIGH ST,JERSEY CITY,NJ,40.7287226,-74.0613426,"34, High Street, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",199855532,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,410105273,40.728781299999994,-74.06112254299569,34,High Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10802_11,47 HIGH ST,JERSEY CITY,NJ,40.72874155,-74.0618049369852,"47, High Street, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200129313,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,410376941,40.728741549999995,-74.0618049369852,47,High Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20803_71,68 YALE AVE,JERSEY CITY,NJ,40.7167018,-74.08979125,"West Side Avenue Park and Ride, Yale Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",180042200,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,310223934,40.7151695,-74.09033553449899,NA,Yale Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,West Side Avenue Park and Ride,NA,NA,NA,NA,NA
3403_42,288 GRIFFITH ST,JERSEY CITY,NJ,40.748287227272726,-74.05508718181818,"288, Griffith Street, Jersey City, Hudson County, New Jersey, 07307, United States",314256645,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633205,40.748287227272726,-74.05508718181818,288,Griffith Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3302_23,568 TONNELE AVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2503_8,130 TERRACE AVE,JERSEY CITY,NJ,40.75073093103448,-74.05737120689655,"130, Terrace Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314255381,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631946,40.75073093103448,-74.05737120689655,130,Terrace Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10802_15,37 HIGH ST,JERSEY CITY,NJ,40.72850545,-74.0614377,"37, High Street, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",199978075,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,410376898,40.72850545,-74.0614377,37,High Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12007_24,126 DE KALB AVE,JERSEY CITY,NJ,40.7299633,-74.07234625000001,"126, De Kalb Avenue, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200297970,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,412590702,40.7299633,-74.07234625000001,126,De Kalb Avenue,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505_34,131 NEW YORK AVE,JERSEY CITY,NJ,40.740886125,-74.04745799999999,"131, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248019,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639652,40.740886125,-74.04745799999999,131,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11002_11,143 BRUNSWICK ST,JERSEY CITY,NJ,40.72405590909091,-74.05085527272728,"Sen Hai, Brunswick Street, Jersey City, Hudson County, New Jersey, 07302, United States",339061924,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9923360967,40.7240945,-74.0505864,NA,Brunswick Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07302,United States,us,,NA,NA,NA,NA,NA,NA,Sen Hai,NA,NA,NA,NA,NA
16203_1,17 GAUTIER AVE,JERSEY CITY,NJ,40.7255498,-74.07835700000001,"20, Gautier Avenue, Jersey City, Hudson County, New Jersey, 07306, United States",200347504,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,413812055,40.72584474999999,-74.07824786299118,20,Gautier Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001_36,3 NEW YORK AVE,JERSEY CITY,NJ,40.73782838952483,-74.04437759900246,"3, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314253220,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632473,40.73782838952483,-74.04437759900246,3,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3802_7,65 HANCOCK AVE,JERSEY CITY,NJ,40.7447832,-74.04799026666666,"65, Hancock Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251309,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60356167,40.7447832,-74.04799026666666,65,Hancock Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603_39,118 CHARLES ST,JERSEY CITY,NJ,40.74982715384616,-74.05266107692307,"118, Charles Street, Jersey City, Hudson County, New Jersey, 07307, United States",314249578,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633229,40.749827153846155,-74.05266107692307,118,Charles Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19003_8,97 MONITOR ST,JERSEY CITY,NJ,40.71235130769231,-74.05732046153847,"295J Apartments, Monitor Street, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",287647543,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,996237464,40.7117593,-74.05734609183935,NA,Monitor Street,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,295J Apartments,NA,NA,NA,NA,NA,NA,NA
24101_11,57 BAYVIEW AVE,JERSEY CITY,NJ,40.70385111111111,-74.07856,"57, Bayview Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07305, United States",314246058,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,27054638,40.70385111111111,-74.07856,57,Bayview Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2104_5,241 SOUTH ST,JERSEY CITY,NJ,40.75071762745098,-74.0514178627451,"241, South Street, Jersey City, Hudson County, New Jersey, 07307, United States",314256643,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632085,40.75071762745098,-74.0514178627451,241,South Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601_36,676 SUMMIT AVE,JERSEY CITY,NJ,40.73803920106513,-74.05867104182566,"Summit Avenue at Hopkins Avenue, Summit Avenue, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07087, United States",66267739,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175797268,40.7385537,-74.0584002,NA,Summit Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Summit Avenue at Hopkins Avenue,NA,NA,NA,NA,NA,NA,NA,NA,NA
20601_76,506 WEST SIDE AVE,JERSEY CITY,NJ,40.71812233333333,-74.0837655,"Romano's 24 Inch Pizzeria, 508, West Side Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",340094115,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9949351945,40.718159,-74.0837376,508,West Side Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,Romano's 24 Inch Pizzeria,NA,NA,NA,NA,NA
2904_38,142 SHERMAN AVE,JERSEY CITY,NJ,40.74554633562566,-74.04623670985137,"136A, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",197540959,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,396461639,40.74537755,-74.04621295454533,136A,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10502_33,80 CORBIN AVE,JERSEY CITY,NJ,40.73310741379311,-74.07096475862069,"55, Corbin Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",200068418,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,411202404,40.732420899999994,-74.0717345733298,55,Corbin Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802_34,22 POPLAR ST,JERSEY CITY,NJ,40.753902,-74.04510740740741,"22, Poplar Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253242,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632016,40.753902,-74.04510740740741,22,Poplar Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4602_32,138 LAKE ST,JERSEY CITY,NJ,40.74372081632653,-74.05989379591837,"138, Lake Street, Tonnelle Circle, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314256325,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630884,40.74372081632653,-74.05989379591837,138,Lake Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Tonnelle Circle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11002_11,143 BRUNSWICK ST,JERSEY CITY,NJ,40.72405590909091,-74.05085527272728,"Sen Hai, Brunswick Street, Jersey City, Hudson County, New Jersey, 07302, United States",339061924,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9923360967,40.7240945,-74.0505864,NA,Brunswick Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07302,United States,us,,NA,NA,NA,NA,NA,NA,Sen Hai,NA,NA,NA,NA,NA
22702_10,197 ARLINGTON AVE,JERSEY CITY,NJ,40.70871557692308,-74.07468419230769,"197, Arlington Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07305, United States",314247703,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633328,40.708715576923076,-74.07468419230769,197,Arlington Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28904_13,372 PRINCETON AVE,JERSEY CITY,NJ,40.69264952941177,-74.08775429411764,"Danforth Avenue, Princeton Avenue, Jersey City, Hudson County, New Jersey, 07305, United States",901299,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,296027335,40.6923687,-74.0872856,NA,Princeton Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Danforth Avenue
13606_3,114 AMITY STREET,JERSEY CITY,NJ,40.72030622904018,-74.06214333345,"DeBragga & Spitler, 65, Amity Street, Jersey City, Hudson County, New Jersey, 07304, United States",48500209,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4217833190,40.7207523,-74.0619621,65,Amity Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,DeBragga & Spitler,NA,NA,NA,NA,NA,NA
4505_23,153 NEW YORK AVE,JERSEY CITY,NJ,40.74139625,-74.047128,"153, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248019,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639652,40.74139625,-74.047128,153,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10301_19,42 WALLIS AVE,JERSEY CITY,NJ,40.73520475,-74.07541225,"42, Wallis Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314254543,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633793,40.73520475,-74.07541225,42,Wallis Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12308_11,177175 ACADEMY ST,JERSEY CITY,NJ,40.7299403,-74.066743399999993,"306, Academy Street, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200406281,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,411768544,40.7301314,-74.06663908315838,306,Academy Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4402_22,17 MANHATTAN AVE,JERSEY CITY,NJ,40.741774250000006,-74.04972375000001,"17, Manhattan Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251296,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632583,40.741774250000006,-74.04972375000001,17,Manhattan Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2802_42,36 LINCOLN ST,JERSEY CITY,NJ,40.74727338461538,-74.05038465384615,"Grace Lutheran Church, Lincoln Street, Jersey City, Hudson County, New Jersey, 07307, United States",2542424,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745580,40.7476016,-74.0504187,NA,Lincoln Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Grace Lutheran Church,NA,NA,NA,NA,NA
25901_14,19 ARMSTRONG AVE,JERSEY CITY,NJ,40.69932192307692,-74.08270161538462,"19, Armstrong Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314245698,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630994,40.69932192307692,-74.08270161538462,19,Armstrong Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3305_4,14 WESTERN AVE,JERSEY CITY,NJ,40.74711684615384,-74.06083161538461,"14, Western Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314247550,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633021,40.747116846153844,-74.06083161538461,14,Western Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6602_19,122 ST PAULS AVE,JERSEY CITY,NJ,40.737451200938665,-74.05955568252743,"NJ 139 Upper Level, Indian Square, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",266421236,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,831753862,40.737507377166494,-74.0595069137487,NA,NJ 139 Upper Level,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10502_37,873 PAVONIA AVE,JERSEY CITY,NJ,40.733769714285714,-74.06897314285715,"873, Pavonia Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314254648,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60356166,40.733769714285714,-74.06897314285715,873,Pavonia Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703_17,109 POPLAR ST,JERSEY CITY,NJ,40.755058000000005,-74.048491,"109, Poplar Street, Jersey City, Hudson County, New Jersey, 07307, United States",314257279,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632016,40.755058000000005,-74.048491,109,Poplar Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601_22,283 TERRACE AVE,JERSEY CITY,NJ,40.756088,-74.053922,"283, Terrace Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251872,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631946,40.756088,-74.053922,283,Terrace Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508_30,130 SOUTH ST,JERSEY CITY,NJ,40.74948363043478,-74.04827254347826,"130, South Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253046,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632085,40.74948363043478,-74.04827254347826,130,South Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7902_46,32 COTTAGE ST,JERSEY CITY,NJ,40.7343695625,-74.0606015,"Congregation Sons of Israel, Cottage Street, Indian Square, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",2499951,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745556,40.7342685,-74.0604189,NA,Cottage Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,Congregation Sons of Israel,NA,NA,NA,NA,NA
25701_13,123 ARMSTRONG AVE,JERSEY CITY,NJ,40.70183242105263,-74.0858737894737,"123, Armstrong Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314257241,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630994,40.70183242105263,-74.0858737894737,123,Armstrong Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25001_67,168172 ML KING DRIVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26904_10,273 CATOR AVE,JERSEY CITY,NJ,40.701181857142856,-74.09426942857144,"273, Cator Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314251836,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,274255402,40.701181857142856,-74.09426942857144,273,Cator Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14105_4,290 GRAND ST,JERSEY CITY,NJ,40.71641066666667,-74.04663166666667,"288, Grand Street, Jersey City, Hudson County, New Jersey, 07304, United States",199971924,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,406186345,40.71653555,-74.0464801041156,288,Grand Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14601_5,225 FREEMAN AV,JERSEY CITY,NJ,40.730190666666665,-74.08189484848485,"225, Freeman Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314253617,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632183,40.730190666666665,-74.08189484848485,225,Freeman Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25304_27,19294 MC ADOO AVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11903_26,18 BRYANT AVE,JERSEY CITY,NJ,40.73252529411765,-74.075553,"18, Bryant Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314252680,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632268,40.73252529411765,-74.075553,18,Bryant Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306_23,5 MONTROSE AVE,JERSEY CITY,NJ,40.74270675963725,-74.05705218489442,"5, Montrose Avenue, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07307, United States",314249301,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60356157,40.742706759637244,-74.05705218489442,5,Montrose Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20103_2,214 HALLADAY ST,JERSEY CITY,NJ,40.7106676,-74.0649768,"214, Halladay Street, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",314251266,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,275407805,40.7106676,-74.0649768,214,Halladay Street,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804_22,9 IRVING ST,JERSEY CITY,NJ,40.752932615384616,-74.04518546153847,"9, Irving Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253247,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631564,40.752932615384616,-74.04518546153847,9,Irving Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706_11,107 JEFFERSON AVE,JERSEY CITY,NJ,40.7381399992432,-74.05384926156917,"107, Jefferson Avenue, Jersey City, Hudson County, New Jersey, 07306, United States",314256685,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633064,40.738139999243195,-74.05384926156917,107,Jefferson Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
